"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"102466751",0,NA,NA,NA,NA,NA
"100302278",0,NA,NA,NA,NA,NA
"645520",0.0244266957363709,-0.248138946652952,3.00055630054236,-0.0826976473023018,0.934091955647065,NA
"79501",0.00335543961020608,-0.246554333735732,3.58977557832958,-0.0686823809332562,0.945242443059805,NA
"729759",0,NA,NA,NA,NA,NA
"101928626",0.60419576334379,0.207755109861279,0.349622496462531,0.594226950391746,0.552360329546128,0.828997767607798
"81399",0,NA,NA,NA,NA,NA
"400728",3.28292866099333,0.00106367810010985,0.164611324355919,0.00646175531526609,0.994844301077039,0.998331622783756
"643837",210.01890390958,0.178763320089997,0.0945047097436238,1.89158107119691,0.0585468198824982,0.323679962212031
"284593",0.287045795756611,0.825447524623964,0.520215287440924,1.58674215185901,0.112571055352148,NA
"100130417",386.999768660924,-0.386682006330054,0.19860192601665,-1.94702042465407,0.0515322860447409,0.301778558904874
"148398",3508.37515079789,-0.274690410985002,0.119409238287846,-2.30041171791781,0.0214249055865859,0.198133739324696
"26155",815.944786201646,-0.00468030135280813,0.0461484891088177,-0.101418300862939,0.919218409388442,0.972511393396443
"339451",428.19415976539,-0.1645704326221,0.0718541322320105,-2.29034054841435,0.0220015829844845,0.200430377667711
"84069",12.3370479855148,-0.487926308395383,0.277880847967349,-1.75588318505748,0.0791083566677783,0.37277955968373
"84808",236.055056009886,-0.0862775351915126,0.272917035264842,-0.316130999692958,0.751903078029312,0.914249366309765
"57801",859.835362039198,-0.136931754419916,0.140727497370817,-0.97302770942555,0.330539530570469,0.685918462253851
"9636",652.95207055942,-0.646231835763323,0.273361143419505,-2.36402228816992,0.0180777249670441,0.18170706341751
"375790",1482.52521180248,0.256452765151233,0.102805995523027,2.49453121723619,0.012612363187316,0.151653298488971
"401934",0.512652521299209,-0.158117593831808,0.596263346532048,-0.265180804339965,0.790870181627996,NA
"54991",390.907920127817,-0.0560274172760974,0.0700853984007543,-0.799416405621723,0.424049000814205,0.751510944110266
"254099",0.21301458399757,-0.559638226472854,0.691649727174874,-0.809135324550424,0.418437311415057,NA
"406984",0.0408006870448072,-0.193670360127692,3.58977535384456,-0.0539505515074294,0.956974561002288,NA
"406983",0.0117828759762938,-0.260560864269043,3.58977557832958,-0.0725841653840348,0.942137027672637,NA
"554210",0.0117828759762938,-0.260560864269043,3.58977557832958,-0.0725841653840348,0.942137027672637,NA
"100506376",0.192504803638809,-0.317992057652358,0.931369764352544,-0.341424072181918,0.732784355680689,NA
"254173",1.69639839140129,-0.475673281288124,0.314809568228492,-1.51098736917321,0.130791668994901,0.462216984985632
"8784",29.1243222160221,-0.384397440419963,0.309780916511456,-1.24086869116661,0.21465426041487,0.576060096505728
"7293",34.4648982365463,-0.0188364236908128,0.293657448276536,-0.0641442054385578,0.948855403446941,0.98229546530859
"51150",3853.06901529911,-0.0695437164682239,0.0764944179018486,-0.909134527403774,0.363279119059985,0.711400091237864
"126792",549.777663191672,0.0493616345112406,0.0521440162286464,0.946640440866592,0.343822029244539,0.694513694969876
"388581",23.8391605575793,0.0234025179936734,0.142601960672345,0.16411077297489,0.869643941189143,0.956487156002095
"118424",1137.89150772478,-0.075790917152288,0.042638750077203,-1.77751263850508,0.0754839332788081,0.365444368737136
"6339",584.608437298746,-0.00385516947806003,0.121199572820978,-0.031808441138274,0.974624814989157,0.991072587021769
"116983",4169.28660425001,-0.0554610410600452,0.147749046569412,-0.375373258561028,0.707382889893435,0.896135825261119
"102465434",0.104129606259239,-0.363049063985251,0.959610010280677,-0.378329800747976,0.705185609957682,NA
"126789",251.476682784408,-0.157589186586185,0.0629633584691529,-2.50287135911581,0.0123190311244582,0.150373566710804
"54973",2194.29289498621,-0.132342863385105,0.0451447391457106,-2.93152349286925,0.00337303853066195,0.0764001865745534
"102465435",0.840271945185525,0.0032447589982274,0.254761887666091,0.0127364380439833,0.989838067465281,0.996558869542901
"80772",582.869944236846,-0.102544248895013,0.0543106026672419,-1.88810736502586,0.0590115383238258,0.324654439710898
"83756",42.3812892047474,0.337230332238526,0.138174190464638,2.44061739102304,0.0146621797206752,0.163823056978012
"1855",2310.77831634149,-0.00491628558062871,0.0613224682475567,-0.0801710322680071,0.936101228884118,0.978769491503283
"102466740",0.0890513480922807,-0.296678411869332,1.114290333571,-0.266248753068295,0.790047638067305,NA
"54587",4100.30667919494,0.0232523600742579,0.221074027905421,0.10517906736745,0.916233720401385,0.971537069732602
