"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9636",1104.18676056576,-0.906855213262399,0.26293893854888,-3.44891942694831,0.000562834618535168,0.0306603372365163
"127707",14.6517999225511,1.42969472649444,0.377480662498539,3.78746481218751,0.000152192230207284,0.0149148385603138
"2899",725.126561675536,0.824972638807543,0.190866069249352,4.322259278729,1.54439544645947e-05,0.00346193103412099
"1298",550.98481654502,1.18429142638783,0.227619670885303,5.2029397186177,1.96160512936767e-07,0.000141686011973808
"199964",4.36811181660013,1.00169829024588,0.256408719781565,3.90664674391427,9.35858172832312e-05,0.011364507486041
"1600",86.2679929469112,0.890742490639098,0.221550388876162,4.02049617316171,5.8075692777933e-05,0.00792022489898775
"3953",17441.7445075939,-0.713351966753281,0.176171350923459,-4.0491939410921,5.13943417795118e-05,0.00736399154758187
"58511",1.83221142975253,1.47233249373588,0.384709001608364,3.82713294355073,0.000129644502629555,0.0135751450587303
"54112",978.739800273757,-0.900116244997224,0.217820407340654,-4.13237793458679,3.59029443803783e-05,0.00584819514124484
"1301",427.02848990205,0.758689162652413,0.177500293717495,4.27429806882418,1.91740388430705e-05,0.00393612742650064
"922",9.7146311361407,-1.94455444128504,0.532773546930908,-3.64987047965657,0.000262372571299197,0.0199064132125533
"641311",17.9615211701839,-0.799002163297256,0.220109186667252,-3.63002642186462,0.000283392209251347,0.0206797170174926
"149297",84.3439540962315,0.881604976665603,0.23696827075599,3.72035029775528,0.000198946641276117,0.0170904164143552
"387597",318.366797490609,1.12526247442382,0.231437208332183,4.86206380785898,1.16168160702385e-06,0.000503446993337316
"8995",3.4622320529914,1.02793727424712,0.272703053657468,3.76943807728047,0.000163615493930595,0.0154233246882777
"60676",161.857465892476,2.54489930711261,0.398060724021013,6.3932439287285,1.62402868136083e-10,3.16718073438988e-07
"80896",563.024315057063,-0.63648903480631,0.144868168155623,-4.39357412266419,1.1150214753611e-05,0.00278693893524321
"23127",163.821951537266,0.899631675175532,0.174859347062233,5.14488753555365,2.67681124703615e-07,0.000186439903356068
"1118",45.2961165234098,2.31214023758771,0.348647558156318,6.63174080384939,3.31750768429281e-11,8.08725435738479e-08
"101669762",12.817153828027,1.02444967969161,0.273816879726719,3.74136788321469,0.000183021383101403,0.0165244583946461
"3776",51.0906468354075,0.971582235177084,0.283342507072284,3.42900274729772,0.000605803395355597,0.0324270615063791
"7044",58.7415539306395,1.0537874914803,0.299928373757733,3.51346382563823,0.000442304635694142,0.0264329701600589
"6664",6.99270918851632,1.15876257916643,0.283937320401442,4.08105062599071,4.48325877356433e-05,0.00667423760321004
"100874055",4.86592566223493,-0.965294910494851,0.240279117455285,-4.01738994515198,5.88463030575721e-05,0.00795961972101951
"92291",15.8570002521403,-0.981408537225771,0.287592583340072,-3.41249598938814,0.000643708741576396,0.0335473613198318
"79623",845.348258508181,-0.814169648766494,0.204048453061791,-3.9900799861489,6.6051017076267e-05,0.00864514721490845
"130733",872.633856350356,-0.743820385173462,0.18066027591458,-4.11723264236104,3.83448955497387e-05,0.0058882059292205
"388942",1.15979265508763,-1.98535883042185,0.516228653142348,-3.84589041762157,0.000120115439678599,0.0131600635090564
"6519",14.0239512340498,0.784367095314577,0.16968725989106,4.6224277286235,3.79274967175826e-06,0.00129765270348473
"105374811",58.7258240220843,-0.970916891422579,0.26204146532291,-3.70520325943884,0.000211221282661559,0.0176374682695375
"1496",488.19469054142,1.14029689526592,0.261653059203163,4.35804916150635,1.31226911056332e-05,0.0031563312791509
"28938",39.5576944756539,-2.45622317885404,0.572420946663015,-4.29093867576447,1.77919447048266e-05,0.00373095167347879
"130576",10.6204386034562,0.979647410092064,0.268566545044831,3.64768966264407,0.000264608972451941,0.0199064132125533
"2191",120.308370689469,0.834788262055532,0.21449178821008,3.89193576603462,9.94475771102195e-05,0.0117541009018394
"57818",31.5387654451785,1.5385262526811,0.419913087132181,3.66391593838752,0.000248388334169063,0.0197717113998574
"1134",3.64690779751686,1.65062115789229,0.375054443645232,4.40101746788963,1.07744449419819e-05,0.00276477927971752
"5136",40.6057322129378,0.765292519165767,0.204354967498673,3.74491762315852,0.000180452975060362,0.0163683438122195
"316",2422.62375058828,-0.652190645369735,0.170914740751265,-3.81588295136509,0.000135696822220196,0.0137976341684992
"1674",882.640091864198,-1.18946593061431,0.329709636588428,-3.60761651652633,0.000309022776328983,0.0217565421803893
"728763",52.9216287826341,-0.928594144555423,0.204526081038847,-4.5402236225269,5.6194595723394e-06,0.00176759194483489
"57633",120.080099255754,1.05837179437717,0.192956750788547,5.48502081451918,4.13420736768039e-08,4.74266541673547e-05
"5021",65.4062799393246,1.57085107601239,0.346839212419499,4.52904694672314,5.92503343725029e-06,0.00180546878270711
"285370",1.56960221783895,1.81900829041733,0.518036589243296,3.51135098984878,0.000445835328652879,0.0264329701600589
"85443",122.067952388728,-0.745783422919834,0.208364771739451,-3.57922031010308,0.000344620857197914,0.0229952085939851
"6331",92.952159653932,0.829036368758675,0.164008291670498,5.05484424180368,4.30742161672226e-07,0.00025840247363354
"25924",2239.14843053484,0.782864299030556,0.23165071795875,3.37950301181437,0.000726170117281927,0.035848415598232
"956",112.325193340857,0.931011058248885,0.219856476282112,4.23463103745119,2.28927263918691e-05,0.00443240954518766
"3355",9.92197428442812,1.00630640144906,0.308126922504936,3.26588275139423,0.00109123421937626,0.0469784762610946
"131368",15.7486100885076,1.26550576158918,0.317509863554357,3.98572109673224,6.7275498791036e-05,0.00874272305034042
