"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"114827",3.962095098347,0.593544390317801,0.150375684606344,3.94707689525465,7.91111543161031e-05,0.00470390190417565
"5320",2.50019877858195,1.7486176068419,0.306123679801358,5.7121278823532,1.11572192363956e-08,5.64494435802144e-06
"58985",8.08549017000244,0.58870300418809,0.149828192230073,3.92918712710683,8.52334948447286e-05,0.00500378156338452
"105378620",0.911469976979148,1.04781883595665,0.335424758695921,3.1238565692956,0.00178497444482754,0.04450760203962
"1907",5.02006185870254,0.774359848132946,0.245259929599014,3.15730274162184,0.00159235931537973,0.0415791699233942
"127435",26.90205755076,1.1623423745768,0.185136927514798,6.27828488988994,3.42328229317845e-10,3.17532254574256e-07
"127795",1.09237670820566,2.62095997974162,0.398777501247018,6.57248709254058,4.94816782620587e-11,6.88463330499154e-08
"105378795",0.535865354381054,1.04458226783089,0.314011514204702,3.32657313690074,0.000879209439325946,0.0273638973418889
"391051",1.66161170468598,0.665586887812359,0.19142241026768,3.47705833858021,0.000506947500261887,0.018834216408261
"23566",4.10577721491824,1.58560856509681,0.326627893471345,4.8544799657042,1.20703071287768e-06,0.000189762958459024
"2635",35.1475379336214,0.782681952458362,0.142409091179014,5.49601114632841,3.88477964978442e-08,1.56669222195001e-05
"105378909",12.2757934336642,0.676888717689119,0.113477918649799,5.96493772306528,2.44727363618331e-09,1.51333963275717e-06
"56944",6.07398572321355,0.662372023975316,0.164991318035517,4.01458714229273,5.95499397092008e-05,0.0037919820876154
"112268235",4.42751046499139,0.59077838484795,0.133187781626876,4.4356800423556,9.17820849323772e-06,0.0008961473955836
"54855",10.5351230876832,0.759024085851271,0.168489168758011,4.50488355688551,6.64093473717067e-06,0.000694726657636271
"6097",2.35640517093079,0.846197936238402,0.195300269853757,4.33280474661936,1.47221668957837e-05,0.00128424369344506
"4881",9.7085820667944,0.590202704105283,0.164803927688646,3.58124173606054,0.000341965067546344,0.0144008003750568
"8832",16.2071426429478,0.585730686436097,0.12851000014401,4.55786075620356,5.16772780430775e-06,0.000575209446441887
"962",2.57738048579463,1.0012362930781,0.244400328386178,4.09670600563204,4.19070564305799e-05,0.00284426258364329
"2214",163.239825488278,0.74369644393793,0.13565769635864,5.48215445124331,4.20177146614131e-08,1.60168074778513e-05
"9103",34.5472414492259,0.647571289004185,0.147629074225202,4.38647530916805,1.15202235299768e-05,0.00106150086148564
"2215",6.5842021573915,0.676916029701397,0.142769088692265,4.74133466776181,2.12314879464033e-06,0.000288199324431495
"2213",26.6298364405233,0.696509387525109,0.186524761618842,3.73413900374476,0.000188358447730249,0.009084564300785
"101928484",2.41356174168877,-0.869306857766969,0.268005811115856,-3.24361197299255,0.00118024410244328,0.0338584047821539
"2153",100.110253581585,0.850401673263308,0.135431315673413,6.2792100116196,3.40297670309332e-10,3.17532254574256e-07
"6402",31.1754437010128,0.616825977033187,0.108992721575108,5.65933181701613,1.51963488075619e-08,7.41875084680743e-06
"5396",6.02952825502414,0.960126783913613,0.18347886347272,5.23290130394972,1.66869850028091e-07,4.60318906548709e-05
"8995",1.30300028546297,0.706635555628446,0.216008686606006,3.2713293466634,0.00107043170555196,0.0315754893559295
"60676",461.291060352873,0.844215378462577,0.122560346151779,6.8881608527533,5.65182854820398e-12,1.42975848191702e-08
"5996",430.368582866656,0.672157397002753,0.142438419407882,4.71893327514387,2.37084561642077e-06,0.000310039224687015
"91156",8.31267137488229,0.656158656274424,0.159362189980188,4.11740486470472,3.83162615897743e-05,0.00264572360113809
"7135",0.7466414638513,1.23698465995207,0.331533704157908,3.73109775699578,0.000190647222111654,0.00916259110483766
"4608",2.98503606485631,-1.06538299460184,0.327557687543036,-3.25250493307951,0.00114392610194499,0.033180697115551
"105371702",0.588217271658815,-1.08393345955678,0.331816930404056,-3.26666110206272,0.00108823869321782,0.0319772102599497
"105748977",0.664634684834663,1.03120603433208,0.317594774972975,3.24692380225661,0.00116659618235281,0.0336402818303954
"7044",28.3636470049339,1.19332125306532,0.193121778795639,6.17911278835148,6.4462831875802e-10,5.27590359590571e-07
"105373116",2.71802968454025,0.718127510744307,0.172566749340785,4.16144774985678,3.16236358518595e-05,0.00229164300742108
"101929667",1.81345850475103,0.840709250740837,0.234725925067296,3.58166338251646,0.000341413518935677,0.0144008003750568
"105374662",2.69622874312567,0.653807086486265,0.149766116002727,4.36552074619043,1.26820264110842e-05,0.00113839596432658
"112268416",2.86816072987785,0.603909918311675,0.183921372968177,3.28352223869146,0.00102518555859192,0.0306421466583645
"112597",5.62768351279277,0.712771202007455,0.181893302930528,3.91862256896666,8.90564398759039e-05,0.00515212796762324
"84417",2.20014135408221,0.655861646436825,0.209563266037903,3.12965940470789,0.0017500909026252,0.0439528696275735
"6819",3.53567955583414,1.27540999118382,0.234130112889189,5.44744106362539,5.1099638911917e-08,1.82301237436143e-05
"541471",19.5142669699089,0.740421024019503,0.131695045088039,5.62223904114635,1.88498185230816e-08,9.04368793175505e-06
"8685",2.9217528264456,1.26031307144586,0.277982106421666,4.53379207629325,5.79340608053342e-06,0.000629738714855482
"2736",3.94388337528354,0.671225107992081,0.158264927839272,4.2411487949734,2.22378646501017e-05,0.00177743280145422
"11227",0.789480130156131,1.69315202000365,0.339455432069565,4.98784777041562,6.10556471460482e-07,0.000111434832690259
"6335",79.1889062660715,0.712695133169869,0.128534030082052,5.5447972238551,2.94295025630824e-08,1.30062916060318e-05
"1281",3.90032333984571,0.631267503712503,0.192979114979714,3.27117006303435,0.00107103482367175,0.0315754893559295
"100287387",0.496998666995522,1.5395767216551,0.424838321752942,3.62391206919044,0.000290180293855241,0.0126892826496486
"117581",1.13243919388954,1.29483024289848,0.377129392226872,3.43338458785399,0.000596095918414376,0.0212117149894077
"64866",4.62758294022011,1.01293383752876,0.212442878798613,4.76802914391391,1.86036876618468e-06,0.000260143123902618
"54716",7.85284852135693,1.29648786561119,0.210475214976202,6.1598125259441,7.28311130248809e-10,5.79048966326674e-07
"1234",4.94129125542763,0.694361851526053,0.192393698845106,3.60906753024732,0.000307299613714057,0.0132371924935311
"4057",39.5110197176569,1.87294829111078,0.33787496430882,5.5433177623628,2.96793545319224e-08,1.30062916060318e-05
"106635528",0.78686489232551,0.900743217484356,0.254335743097188,3.54155183426248,0.000397780694371615,0.0160221910734721
"112267879",2.15325966954356,0.623070286952006,0.181107278651014,3.44033818846472,0.000580987724994509,0.0208608328044157
"107986099",5.20028480727802,0.622207184747515,0.13527329361025,4.59963063027224,4.23240722033666e-06,0.000486674362480613
"1295",25.2751932381111,0.829153185408698,0.147767032185261,5.61121904626979,2.00906262182275e-08,9.47562467414605e-06
"105374062",1.874384296263,-0.81539903635878,0.22119629030682,-3.68631424707776,0.00022752537467382,0.010534689851994
"3081",14.783122130226,0.683220885057713,0.137096095248037,4.98351819445781,6.24384395711675e-07,0.000112823016749797
"942",21.0552082712497,0.617021285268146,0.119187434999743,5.17689876679932,2.25604549071863e-07,5.8671941934792e-05
"1475",2.74605700811506,0.808930026640794,0.19589556706555,4.12939424183148,3.63720260740448e-05,0.00255586962010719
"165631",2.88404022397503,0.950563131752925,0.190925123329385,4.97872210412565,6.40054647557832e-07,0.000113206540871958
"100507461",0.746038257198719,0.99154058047954,0.301396137052552,3.28982511247864,0.00100249670182438,0.0301551273347146
"101929106",1.0258057911215,1.08904056160214,0.272101411584459,4.00233337732652,6.2720836988241e-05,0.00396860159248329
"5648",2.6078843280693,1.00746582768663,0.235598569222915,4.2761967146473,1.90113250840284e-05,0.00158391659614748
"107986170",6.21811695160935,0.963895271385465,0.268558409469529,3.58914574036018,0.000331763338545465,0.014159476106909
"9076",38.287175042722,0.712936671181935,0.208888497305731,3.41300110047934,0.00064251682708256,0.0223132147837236
"952",5.03223332448091,0.60301593756598,0.139595529842654,4.3197367297196,1.56215452448492e-05,0.00135000229667211
"83888",22.1654225938332,1.23269583831783,0.161592263745583,7.6284335013626,2.37623360584952e-14,2.20411508499915e-10
"105374396",0.63167074476968,1.17204081238765,0.326686698085659,3.5876600402026,0.000333658934950971,0.0142185714898632
"10333",8.57741934164509,0.789656178415463,0.131125732111426,6.02212979634266,1.72136761339144e-09,1.18798447219739e-06
"54502",9.08353133792244,0.712820298159751,0.151468088229254,4.70607575822086,2.52530705655052e-06,0.000326845206802937
"132671",7.82993986516553,0.699196146835935,0.146909735195866,4.75935883965577,1.94208893299663e-06,0.000267537171972758
"132946",7.15762543053447,0.790085669148145,0.150990827347869,5.23267328900623,1.67075895933516e-07,4.60318906548709e-05
"105377667",1.42353728975342,0.76848820710264,0.230341345831843,3.33630162803539,0.000849009949140386,0.0267558322250618
"6374",0.849660811475272,1.05767846626111,0.321940234231449,3.28532551635258,0.00101864612156198,0.0305122342569485
"4283",1.04064076675181,1.56926937337104,0.495490268534311,3.16710432681763,0.00153965072318414,0.0406102944777678
